,nt_dsc_estrut_fisic_ambiencia,nt_dsc_adap_defic_fisic_idosos,nt_dsc_equipamentos,nt_dsc_medicamentos,cnes
6575,2,1,2,2,2740834
6576,1,1,1,2,2473119
6577,1,2,3,2,2494558
6578,3,2,2,2,2125978
6579,2,1,2,2,2039079
6580,3,3,3,2,2374315
6581,2,3,1,2,18783
6582,2,1,1,2,2481715
6583,3,2,1,2,2043254
6584,2,2,1,2,2791455
6585,3,2,2,2,5046602
6586,1,2,2,2,5659973
6587,1,2,1,2,2765810
6588,2,3,3,2,2042983
6589,1,1,2,2,2533588
6590,2,1,1,2,2122979
6591,2,1,1,2,2348934
6592,3,1,1,2,2605929
6593,1,3,1,2,2748118
6594,3,3,3,2,2689456
6595,1,1,1,2,5474043
6596,2,1,2,2,5755573
6597,2,2,2,2,3044866
6598,2,1,1,2,2450844
6599,1,3,2,2,3894517
6600,1,2,1,2,3496279
6601,2,1,1,2,4012275
6602,1,2,1,2,3388905
6603,1,1,1,2,2637472
6604,1,1,1,2,2340291
6605,1,1,1,2,2085798
6606,1,1,3,2,3876721
6607,1,1,1,2,3518027
6608,2,1,1,2,2406985
6609,3,1,1,2,2410435
6610,2,3,1,2,6684882
6611,1,1,2,2,3485692
6612,1,1,1,2,6237304
6613,2,3,2,2,6460194
6614,1,2,1,2,2241587
6615,1,1,1,2,2788780
6616,1,1,2,2,2398257
6617,1,1,1,2,2787172
6618,3,3,1,2,6908748
6619,3,1,1,2,2237083
6620,2,3,1,2,6926363
6621,2,2,2,2,2818752
6622,3,3,3,2,2552116
6623,1,2,1,2,2101955
6624,2,2,1,2,2773724
6625,3,2,1,2,5608511
6626,1,1,1,2,2297906
6627,1,2,2,2,6769519
6628,2,1,1,2,2227622
6629,1,1,2,2,6705995
6630,2,2,1,2,2487683
6631,2,1,1,2,2003287
6632,2,1,1,2,2698013
6633,2,2,1,2,2374021
6634,2,2,1,2,2687097
6635,3,2,1,2,2821885
6636,2,1,1,2,2119838
6637,1,3,1,2,2037793
6638,2,2,2,2,6711642
6639,3,3,1,2,2786729
6640,2,2,1,2,2328933
6641,3,3,1,2,2426862
6642,2,1,1,2,2415615
6643,2,2,1,2,4031660
6644,1,1,1,2,2421801
6645,1,1,1,2,2591642
6646,2,2,1,2,2746697
6647,1,2,2,2,2546302
6648,3,2,1,2,2074095
6649,2,2,1,2,4027809
6650,3,2,1,2,2593823
6651,2,1,1,2,2251612
6652,1,1,2,2,2352753
6653,1,2,1,2,2179601
6654,1,2,1,2,2083353
6655,3,2,1,2,2649950
6656,3,1,1,2,6367240
6657,1,1,1,2,3652890
6658,2,1,1,2,2307774
6659,2,2,1,2,4010949
6660,1,2,2,2,3717550
6661,3,3,2,2,2024209
6662,3,2,2,2,2035146
6663,2,1,1,2,2381869
6664,2,1,3,2,2086581
6665,3,2,1,2,19976
6666,3,2,1,2,2328607
6667,1,1,1,2,2633566
6668,2,2,1,2,2224755
6669,3,3,1,2,2474050
6670,3,1,1,2,2678888
6671,2,1,1,2,2604213
6672,1,1,1,2,2441101
6673,1,1,2,2,2651084
6674,1,1,2,2,2293773
6675,3,1,1,2,2363402
6676,1,1,2,2,2276631
6677,1,1,2,2,2468646
6678,3,1,1,2,5776929
6679,1,1,1,2,2015714
6680,2,3,1,2,2168618
6681,1,1,1,2,2446189
6682,2,2,1,2,2361914
6683,2,2,1,2,2255081
6684,2,1,1,2,26301
6685,3,1,1,2,2537060
6686,2,1,1,2,2614375
6687,3,3,1,2,2088134
6688,1,2,2,2,2712210
6689,2,2,1,2,2000156
6690,2,2,1,2,2261243
6691,2,1,1,2,25585
6692,1,1,1,2,2014572
6693,1,1,2,2,2426978
6694,2,1,1,2,2742764
6695,3,3,1,2,22756
6696,3,2,1,2,2766019
6697,3,3,1,2,2601311
6698,2,3,1,2,5833604
6699,1,1,1,2,2550504
6700,1,3,2,2,2148951
6701,3,3,1,2,2730758
6702,2,2,1,2,2792583
6703,3,1,3,2,5904757
6704,3,2,1,2,2127385
6705,2,1,1,2,2631172
6706,3,3,1,2,2083663
6707,3,2,1,2,2808226
6708,3,1,1,2,2013487
6709,2,2,1,2,2016575
6710,2,2,1,2,3455440
6711,1,1,1,2,2344475
6712,2,1,1,2,2528177
6713,2,1,1,2,4005481
6714,3,2,2,2,3000575
6715,3,3,2,2,6407641
6716,1,2,1,2,2449021
6717,2,1,1,2,2530384
6718,1,1,1,2,2322404
6719,1,1,1,2,3006026
6720,3,1,1,2,2718928
6721,2,1,1,2,3010589
6722,1,1,1,2,2014459
6723,2,1,1,2,2473100
6724,1,2,1,2,3917983
6725,3,2,1,2,2244489
6726,1,1,1,2,2014890
6727,1,1,1,2,2743310
6728,3,3,1,2,6822991
6729,2,3,1,2,2143526
6730,3,2,1,2,2506475
6731,2,1,1,2,2375281
6732,3,3,1,2,6927319
6733,1,1,2,2,22292
6734,3,1,1,2,5688337
6735,3,2,1,2,6871577
6736,2,1,1,2,2789302
6737,3,1,1,2,2133520
6738,3,1,1,2,2578921
6739,3,3,1,2,6844421
6740,3,3,2,2,5310806
6741,2,1,1,2,5374715
6742,1,3,2,2,5618312
6743,3,3,1,2,2141809
6744,3,2,3,2,5667771
6745,1,2,2,2,3020037
6746,3,1,1,2,6516246
6747,2,3,1,2,2233177
6748,1,3,1,2,2056240
6749,3,2,1,2,3025489
6750,3,1,2,2,2608863
6751,1,1,2,2,2665247
6752,1,1,2,2,2513242
6753,3,1,1,2,2773481
6754,1,1,2,2,2558106
6755,1,1,1,2,2724839
6756,1,2,1,2,2735431
6757,3,1,1,2,3206262
6758,1,1,2,2,2736926
6759,2,2,1,2,2757052
6760,2,1,1,2,2300664
6761,3,3,1,2,16705
6762,2,1,2,2,3018954
6763,3,3,1,2,8257
6764,2,3,1,2,2773767
6765,3,1,2,2,2682664
6766,2,3,1,2,2235927
6767,3,2,1,2,2246090
6768,1,3,2,2,3055884
6769,2,1,2,2,2347792
6770,2,2,1,2,2185156
6771,1,2,1,2,2636905
6772,2,1,1,2,2276755
6773,2,3,1,2,2453134
6774,1,3,2,2,5455073
6775,1,1,1,2,5555183
6776,3,2,1,2,5545269
6777,2,1,2,2,5570751
6778,3,1,1,2,2750074
6779,2,1,1,2,2478676
6780,2,1,1,2,3651770
6781,1,1,2,2,3036227
6782,1,1,2,2,3772284
6783,2,1,1,2,2024578
6784,2,2,1,2,3150968
6785,2,2,1,2,2040522
6786,1,1,1,2,2734931
6787,2,2,1,2,2683482
6788,2,3,1,2,7007019
6789,3,3,1,2,2022273
6790,1,1,1,2,2571870
6791,2,3,1,2,2704242
6792,1,2,1,2,2228866
6793,1,1,2,2,3566374
6794,1,1,1,2,2284987
6795,2,2,1,2,2748681
6796,2,1,2,2,2479567
6797,3,3,1,2,2036460
6798,1,2,1,2,2703513
6799,2,1,1,2,2633574
6800,2,2,1,2,2571463
6801,2,1,1,2,2429799
6802,3,2,1,2,2044919
6803,2,1,1,2,2149796
6804,3,2,3,2,5871395
6805,1,2,1,2,2195658
6806,2,2,1,2,2478137
6807,2,1,1,2,2182521
6808,2,2,1,2,2163500
6809,2,1,3,2,2046962
6810,2,3,1,2,5674700
6811,1,1,1,2,2003503
6812,2,3,2,2,2750392
6813,1,3,3,2,2721589
6814,2,1,1,2,2153203
6815,3,2,1,2,2786877
6816,1,2,2,2,2801213
6817,1,3,1,2,2047845
6818,1,2,1,2,2712474
6819,1,2,1,2,2611910
6820,1,1,3,2,2817012
6821,3,2,1,2,2364131
6822,3,2,1,2,4054229
6823,3,2,1,2,2611902
6824,1,1,1,2,2365618
6825,2,1,1,2,2150190
6826,1,1,1,2,2266938
6827,2,2,1,2,2114321
6828,3,2,3,2,2330121
6829,1,2,1,2,2063549
6830,2,3,1,2,2100150
6831,3,2,1,2,2311798
6832,1,2,1,2,6024157
6833,2,1,1,2,2484870
6834,3,3,1,2,5895448
6835,2,3,1,2,3496759
6836,2,3,1,2,2473313
6837,3,1,1,2,2303574
6838,1,1,1,2,2698315
6839,2,2,1,2,2693755
6840,1,2,1,2,2660261
6841,3,2,1,2,3188221
6842,3,1,1,2,2352060
6843,3,1,1,2,2356252
6844,2,1,1,2,3167615
6845,1,1,2,2,6660509
6846,2,1,1,2,6431763
6847,1,1,2,2,6412882
6848,2,1,1,2,2767643
6849,3,2,1,2,6780962
6850,2,2,1,2,2540339
6851,2,2,1,2,6401430
6852,2,2,2,2,6691129
6853,3,2,1,2,2775735
6854,2,3,1,2,2451743
6855,2,1,1,2,2704463
6856,2,1,1,2,2377217
6857,1,3,2,2,6820468
6858,2,1,1,2,6927432
6859,1,2,1,2,2608014
6860,3,2,2,2,3920615
6861,1,2,1,2,3825205
6862,3,2,1,2,3964701
6863,2,2,1,2,5049989
6864,2,1,2,2,5545099
6865,1,2,1,2,5616778
6866,3,3,3,2,6410367
6867,1,2,1,2,6431410
6868,3,3,1,2,6739687
6869,3,2,1,2,2134314
6870,2,3,2,2,3323935
6871,3,3,3,2,2606461
6872,1,1,1,2,4044436
6873,2,1,1,2,2061856
6874,1,1,2,2,2133482
6875,2,1,1,2,2267845
6876,3,2,1,2,2701316
6877,3,2,1,2,2249871
6878,2,2,1,2,2134357
6879,1,2,1,2,2725355
6880,2,2,1,2,2611015
6881,2,1,1,2,2364107
6882,3,3,3,2,3230635
6883,1,1,1,2,2290553
6884,1,3,2,2,6165516
6885,3,1,1,2,2775271
6886,2,2,1,2,5585031
6887,2,2,3,2,5349400
6888,3,2,2,2,6265065
6889,2,1,1,2,2159856
6890,3,3,1,2,3531481
6891,2,2,1,2,3895726
6892,1,1,1,2,2456281
6893,1,3,3,2,2537605
6894,1,3,1,2,2786400
6895,2,2,1,2,2634988
6896,2,2,1,2,2689677
6897,1,1,2,2,2392879
6898,2,2,1,2,2398915
6899,2,1,1,2,2429780
6900,1,2,2,2,2437201
6901,1,1,2,2,2328267
6902,1,2,1,2,2453304
6903,2,1,1,2,5951011
6904,2,1,1,2,2515245
6905,3,3,1,2,3001482
6906,3,2,1,2,2523361
6907,2,1,1,2,5432200
6908,2,2,1,2,2235765
6909,1,1,2,2,2452340
6910,2,3,3,2,2647575
6911,2,2,1,2,5141443
6912,2,2,1,2,2038064
6913,2,3,1,2,2234769
6914,1,1,1,2,2527790
6915,2,2,1,2,2790211
6916,1,1,2,2,5853877
6917,1,2,1,2,2482347
6918,3,3,1,2,2361280
6919,3,1,1,2,16713
6920,2,1,1,2,2522950
6921,1,2,2,2,2404192
6922,3,1,2,2,2368935
6923,3,1,1,2,5720141
6924,1,2,1,2,2720523
6925,1,2,1,2,3051730
6926,1,1,1,2,2201828
6927,1,2,3,2,3272826
6928,1,2,2,2,3068323
6929,2,1,1,2,3347087
6930,3,2,2,2,3397831
6931,2,2,1,2,2275775
6932,2,2,1,2,2796457
6933,1,1,2,2,2611198
6934,1,1,2,2,2722976
6935,1,1,1,2,3059103
6936,1,1,1,2,3569349
6937,1,2,2,2,3094545
6938,3,2,3,2,2005093
6939,2,1,1,2,2674807
6940,3,3,1,2,3415104
6941,2,2,1,2,2405873
6942,3,2,1,2,6270042
6943,3,2,1,2,2534029
6944,3,2,1,2,2604310
6945,2,3,1,2,2773597
6946,1,2,1,2,2152266
6947,2,2,1,2,2306603
6948,3,1,1,2,2342421
6949,2,1,2,2,2726025
6950,3,2,1,2,2155664
6951,1,2,1,2,2047926
6952,1,2,1,2,2614898
6953,2,1,1,2,2119129
6954,1,1,1,2,2009714
6955,2,3,1,2,6855709
6956,3,3,2,2,2366568
6957,1,2,1,2,2500043
6958,1,2,2,2,2126907
6959,1,2,1,2,3260216
6960,2,2,1,2,2369702
6961,2,1,1,2,5389143
6962,1,2,1,2,5527570
6963,2,1,1,2,6349803
6964,2,1,1,2,6482260
6965,3,3,1,2,6535844
6966,2,2,1,2,2496380
6967,1,2,1,2,7692
6968,3,3,2,2,2751275
6969,3,3,1,2,2567458
6970,1,1,2,2,2467674
6971,2,1,2,2,2160110
6972,1,2,1,2,2388006
6973,1,2,1,2,17167
6974,2,2,1,2,2606488
6975,1,2,2,2,2493411
6976,1,1,2,2,3188957
6977,3,3,1,2,2783274
6978,1,2,2,2,2221780
6979,3,3,1,2,2280310
6980,3,1,2,2,2389134
6981,3,3,1,2,9059
6982,2,1,1,2,2023962
6983,2,2,1,2,2600897
6984,1,2,1,2,2727447
6985,3,1,1,2,2119625
6986,2,3,1,2,5303818
6987,2,2,2,2,2293234
6988,3,2,1,2,6269524
6989,3,2,1,2,5363179
6990,1,3,2,2,5542707
6991,1,1,2,2,3643891
6992,2,2,1,2,11134
6993,1,2,1,2,3862992
6994,2,1,1,2,2349051
6995,3,2,1,2,2063077
6996,2,2,1,2,2062747
6997,3,2,1,2,6994490
6998,3,1,2,2,2039656
6999,3,2,1,2,3251519
7000,3,1,1,2,2259249
7001,1,1,1,2,2015137
7002,1,2,1,2,2429756
7003,3,3,1,2,2550709
7004,3,2,2,2,2032007
7005,1,3,1,2,2562944
7006,3,3,1,2,2245140
7007,1,2,1,2,2325373
7008,2,1,1,2,2616017
7009,2,1,1,2,2402742
7010,3,1,1,2,2410516
7011,1,3,2,2,5662664
7012,2,1,2,2,2115247
7013,2,1,1,2,2382652
7014,1,2,1,2,2421844
7015,1,2,2,2,5720494
7016,3,2,1,2,2246147
7017,2,1,1,2,2117894
7018,2,2,1,2,2158760
7019,2,1,1,2,2703475
7020,2,2,1,2,3066541
7021,2,1,1,2,2484188
7022,3,1,1,2,2684403
7023,3,1,1,2,17426
7024,1,1,1,2,2739100
7025,1,2,1,2,2747596
7026,2,3,1,2,2700387
7027,2,1,1,2,2697130
7028,3,2,1,2,2059037
7029,3,1,1,2,2746557
7030,2,1,1,2,2322498
7031,2,1,1,2,2380
7032,1,1,1,2,2300095
7033,2,3,1,2,2747723
7034,2,1,2,2,2118394
7035,1,1,1,2,2014076
7036,3,2,1,2,2606062
7037,3,2,1,2,5988462
7038,1,2,1,2,2274256
7039,1,1,1,2,2090708
7040,2,1,1,2,6100856
7041,3,2,1,2,14303
7042,2,2,1,2,2224291
7043,1,1,1,2,2458918
7044,1,2,1,2,2564327
7045,1,2,2,2,5695899
7046,2,2,1,2,3468879
7047,2,1,1,2,3934551
7048,1,2,1,2,3969797
7049,1,1,1,2,3167550
7050,3,2,1,2,3009165
7051,3,2,1,2,2659883
7052,1,2,1,2,2309521
7053,1,1,1,2,3507572
7054,2,1,2,2,5516633
7055,1,1,1,2,6626742
7056,3,2,1,2,6662609
7057,2,1,1,2,2223767
7058,3,2,1,2,2753030
7059,2,3,1,2,2387921
7060,1,1,1,2,2739011
7061,3,2,1,2,2384213
7062,1,1,1,2,2016729
7063,3,2,1,2,2429926
7064,3,1,2,2,5392136
7065,2,2,1,2,6842828
7066,2,2,1,2,3409
7067,2,1,2,2,2609541
7068,3,1,1,2,6868266
7069,2,3,1,2,6853188
7070,1,1,1,2,4056965
7071,1,1,1,2,2033313
7072,2,1,1,2,2683237
7073,3,1,1,2,2344920
7074,1,2,1,2,5613469
7075,2,1,1,2,5289203
7076,2,2,2,2,2325004
7077,1,1,1,2,3987183
7078,3,2,3,2,2041855
7079,1,2,2,2,6422675
7080,2,3,1,2,6424120
7081,2,1,1,2,2535289
7082,3,3,1,2,6574246
7083,1,1,2,2,2290014
7084,1,3,2,2,2418320
7085,2,2,1,2,2302187
7086,2,3,1,2,2148080
7087,1,1,1,2,2015986
7088,3,3,2,2,2769476
7089,2,2,1,2,2710676
7090,1,1,2,2,2076403
7091,3,3,1,2,2073595
7092,1,2,1,2,2747766
7093,1,1,1,2,2358522
7094,1,1,2,2,2567482
7095,3,1,1,2,2453878
7096,2,1,1,2,2251736
7097,2,3,1,2,2404265
7098,2,2,1,2,2529009
7099,3,2,1,2,2134330
7100,2,3,1,2,2142635
7101,1,1,1,2,2365898
7102,2,3,1,2,6323693
7103,2,1,1,2,2746719
7104,2,2,1,2,24791
7105,2,1,1,2,6152546
7106,2,1,1,2,6194656
7107,3,3,3,2,5359244
7108,2,1,2,2,2563754
7109,3,2,3,2,3587649
7110,1,1,2,2,2280787
7111,1,1,2,2,2564025
7112,3,3,2,2,3629457
7113,1,1,2,2,2523035
7114,3,3,1,2,6980538
7115,1,3,2,2,2787008
7116,2,2,3,2,2512335
7117,3,2,1,2,6983871
7118,2,1,1,2,2408422
7119,1,1,2,2,2369613
7120,1,1,2,2,2627892
7121,1,1,1,2,2366010
7122,3,1,2,2,2592800
7123,2,2,1,2,2701340
7124,3,3,1,2,2230771
7125,3,3,2,2,2123630
7126,1,1,2,2,22195
7127,2,2,1,2,2645696
7128,2,2,1,2,2794527
7129,2,1,1,2,2789035
7130,1,2,1,2,2803232
7131,1,1,2,2,2788047
7132,3,3,1,2,2420260
7133,2,1,1,2,6000304
7134,3,2,1,2,2117177
7135,2,2,1,2,6031404
7136,2,1,2,2,2632721
7137,2,2,1,2,5982022
7138,2,1,1,2,2529939
7139,2,1,1,2,6013732
7140,2,1,1,2,2633930
7141,2,1,1,2,2639505
7142,3,3,1,2,2088118
7143,1,2,1,2,6360564
7144,2,3,1,2,2182998
7145,2,1,1,2,2695421
7146,1,1,2,2,2280019
7147,1,2,3,2,2399
7148,2,2,1,2,2028905
7149,2,1,1,2,2765764
7150,3,3,1,2,2135264
7151,1,1,1,2,2076004
7152,3,2,1,2,2037505
7153,3,2,3,2,2600277
7154,3,3,1,2,23906
7155,2,1,1,2,2589184
7156,1,1,1,2,2368757
7157,2,2,1,2,3480879
7158,2,2,1,2,3462218
7159,2,1,1,2,6449786
7160,1,1,1,2,2743302
7161,3,1,1,2,2596741
7162,3,1,3,2,2714132
7163,3,3,1,2,2636689
7164,2,2,1,2,3529223
7165,2,1,1,2,3536742
7166,2,2,1,2,4029445
7167,2,1,1,2,2707012
7168,1,1,2,2,3354644
7169,2,1,1,2,2120240
7170,1,3,1,2,2725819
7171,2,1,1,2,2250411
7172,2,1,1,2,2268388
7173,2,1,1,2,2288575
7174,1,2,1,2,2509555
7175,2,1,1,2,2678187
