,lat,long,cod_municipio,cnes,nom_estab,dsc_endereco,dsc_bairro,dsc_cidade,dsc_telefone,dsc_estrut_fisic_ambiencia,dsc_adap_defic_fisic_idosos,dsc_equipamentos,dsc_medicamentos,uf,cidade,no_fantasia,no_logradouro,no_bairro,cod_estado,nome_estado
797,-7.834,-34.906,260680,5409357,USF BOA SORTE,RUA MARIA DAS DORES,CRUZ DE REBOUCAS,Igarassu,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PE,Igarassu,USF BOA SORTE,RUA ADELIA RODRIGUES - 18,CRUZ DE REBOUCAS,26,Pernambuco
798,-7.79,-35.091,260105,2712466,PSF II DOM HELDER CAMARA,AV MARECHAL NEWTON CAVALCANTE,QUINZE,Araçoiaba,(81)35438865,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PE,Araçoiaba,PSF II DOM HELDER CAMARA,RUA DOIS UNIDOS - S/N,QUINZE,26,Pernambuco
799,-8.009,-34.855,260960,2569310,USF AZEITONA II,II TRAVESSA DO CAJUEIRO,PEIXINHOS,Olinda,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,PE,Olinda,USF AZEITONA II,RUA VELEIRO - 559,PEIXINHOS,26,Pernambuco
800,-8.113,-35.015,260790,6540759,USF CURCURANA II,RUA FOZ DE IGUASSU,CURCURANA,Jaboatão dos Guararapes,Não se aplica,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,PE,Jaboatão dos Guararapes,USF CURCURANA II,RUA CONGONHAS - S/N,BARRA DE JANGADA,26,Pernambuco
801,-8.113,-35.015,260790,2347830,USF JARDIM PIEDADE I,RUA MARIA DO CARMO DE AMEIDA,JARDIM PIEDADE,Jaboatão dos Guararapes,8134749777,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,PE,Jaboatão dos Guararapes,USF JARDIM PIEDADE I,RUA MARIA DO CARMO DE ALMEIDA - 439,JARDIM PIEDADE,26,Pernambuco
802,-8.361,-36.566,261240,2630834,PSF CIDADANIA,AV 18 DE COPACABANA,CENTRO,Sanharó,(87)38361192,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,PE,Sanharó,UBS CIDADANIA,AV 18 DE COPACABANA - S/N,CENTRO,26,Pernambuco
803,-8.287,-35.035,260290,20338,USF PIRAPAMA,RUA DA SUDADE,PIRAPAMA,Cabo de Santo Agostinho,(81)35249117,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PE,Cabo de Santo Agostinho,USF PIRAPAMA,RUA DA SUDADE - S/N,PIRAPAMA,26,Pernambuco
804,-8.067,-39.12,261220,3008630,CENTRO DE ORIENTACAO E ACONSELHAMENTO DSTAIDSCOAS,AV AURORA DE CARVALHO ROZA,SANTO ANTONIO,Salgueiro,(87)38717029,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PE,Salgueiro,CENTRO DE ORIENTACAO E ACONSELHAMENTO DSTAIDSCOAS,AV AURORA DE CARVALHO ROZA - 2240,SANTO ANTONIO,26,Pernambuco
805,-8.113,-35.015,260790,2354969,UBS DOM HELDER CAMARA,RUA JOAO FRAGOSO DE MEDEIROS,CANDEIAS,Jaboatão dos Guararapes,34685825,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,PE,Jaboatão dos Guararapes,UBS DOM HELDER CAMARA,RUA JOAO FRAGOSO DE MEDEIROS - 1699,CANDEIAS,26,Pernambuco
806,-8.113,-35.015,260790,2354969,UBS DOM HELDER CAMARA,RUA JOAO FRAGOSO DE MEDEIROS,CANDEIAS,Jaboatão dos Guararapes,34685825,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,PE,Jaboatão dos Guararapes,UBS DOM HELDER CAMARA,RUA JOAO FRAGOSO DE MEDEIROS - 1699,CANDEIAS,26,Pernambuco
807,-7.851,-35.255,260400,2427451,PS JOSE B ARANHA DE MOURA,RUA NUNES MACHADO,SAO JOSE,Carpina,8136221712,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PE,Carpina,UBS SENZALA II,RUA VEREADOR FELIPE NERY - 10,SENZALA,26,Pernambuco
808,-7.999,-36.051,261540,6998402,USF CENTRO II,RUA DO MATADOURO,CENTRO,Toritama,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PE,Toritama,USF CENTRO II,RUA DO MATADOURO - 30,ANTAO,26,Pernambuco
809,-8.113,-35.015,260790,2354985,USF BARRA DE JANGADA,RUA CAXIAS DO SUL,BARRA DE JANGADA,Jaboatão dos Guararapes,8134694918,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,PE,Jaboatão dos Guararapes,USF BARRA DE JANGADA,RUA LAGUNA - 450,CANDEIAS,26,Pernambuco
810,-8.009,-34.855,260960,2344920,USF ALTO DA BONDADE II,RUA DA LINHA,ALTO DA BONDADE,Olinda,8134449524,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,PE,Olinda,USF ALTO DA BONDADE II,RUA DA LINHA - 906,ALTO DA BONDADE,26,Pernambuco
811,-6.187,-35.092,241420,6783279,PSF CABECEIRAS,SITIO CABECEIRAS,ZONA RURAL,Tibau do Sul,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Tibau do Sul,UBS CABECEIRAS,SITIO CABECEIRAS - S/N,ZONA RURAL,24,Rio Grande do Norte
812,-6.199,-35.802,241400,4014685,POSTO DE SAUDE MANOEL V PAIVA,FAZENDA IRAPURU,ZONA RURAL,Tangará,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Tangará,UNIDADE DE SAUDE DA FAMILIA VI MARIA ILDA DE SOUZA,SITIO CATOLE - 01,ZONA RURAL,24,Rio Grande do Norte
813,-5.199,-35.461,241440,6139272,PSF PONTA DO CALCANHAR,AV ADRIANA DANTAS RIBEIRO,CENTRO,Touros,8432632300,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Touros,UBS DA PONTA DO CALCANHAR,AV ADRIANA DANTAS RIBEIRO - S/N,CENTRO,24,Rio Grande do Norte
814,-6.004,-35.872,240640,6810667,UNIDADE BASICA DE SAUDE DE LAGOA DE VELHOS,PRACA JOSE PINHEIRO BORGES,ALTO DA CONCEICAO,Lagoa de Velhos,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Lagoa de Velhos,UNIDADE BASICA DE SAUDE DE LAGOA DE VELHOS,PRACA JOSE PINHEIRO BORGES - 457,ALTO DA CONCEICAO,24,Rio Grande do Norte
815,-6.478,-35.434,240830,2374846,UNID DE SAUDE DA FAMILIA PRIMEIRA LAGOA,SITIO PRIMEIRA LAGOA,ZONA RURAL,Nova Cruz,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Nova Cruz,UNID DE SAUDE DA FAMILIA PRIMEIRA LAGOA,SITIO PRIMEIRA LAGOA - S/N,ZONA RURAL,24,Rio Grande do Norte
816,-6.229,-36.023,241120,4014081,POSTO DE SAUDE DE CACARUABA,SITIO CACARUABA,ZONA RURAL,Santa Cruz,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Santa Cruz,UNIDADE BASICA DE SAUDE BONSUCESSO,SITIO BONSUCESSO - S/N,ZONA RURAL,24,Rio Grande do Norte
817,-5.84,-35.695,240933,2474875,POSTO DE SAUDE DE CAMPOS NOVOS,SITIO CAMPOS NOVOS,SITIO,Santa Maria,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Santa Maria,POSTO DE SAUDE DE JURUMENHA,SITIO JURUMENHA - S/N,SITIO,24,Rio Grande do Norte
818,-5.188,-37.344,240800,3149056,UBS HIPOLITO,SITIO HIPOLITO,ZONA RURAL,Mossoró,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Mossoró,UBS HIPOLITO,SITIO HIPOLITO - S/N,ZONA RURAL,24,Rio Grande do Norte
819,-6.478,-35.434,240830,2374838,POSTO DE SAUDE SERROTE DOS BEZERROS,SITIO SERROTE DOS BEZERROS,ZONA RURAL,Nova Cruz,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Nova Cruz,UNIDADE DE SAUDE DA FAMILIA MANOEL GOMES BEZERRA,POVOADO LAGOA LIMPA DO FERNANDO - 269,ZONA RURAL,24,Rio Grande do Norte
820,-6.478,-35.434,240830,2374897,POSTO DE SAUDE DE JURITI,SITIO JURITI,ZONA RURAL,Nova Cruz,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Nova Cruz,UNIDADE BASICA DE SAUDE FRANCISCO AMERICO DA COSTA,SITIO JURITI - S/N,ZONA RURAL,24,Rio Grande do Norte
821,-6.091,-35.209,240820,3012166,POSTO DE SAUDE DO ALTO DO MONTE HERMINIO,RUA PREFEITO JOAQUIM DE PAIVA,ZONA RURAL,Nísia Floresta,(84) 3277 2559,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,RN,Nísia Floresta,UBS ALTO DO MONTE HERMINIO,RUA SAO JUDAS TADEU - S/N,ALTO DO MONTE HERMIN,24,Rio Grande do Norte
822,-6.199,-35.802,241400,4014693,U S FAMILIA IV VAZ MILHO VER ARNALDO PEREIRA,LAGOA DO FEIJAO,ZONA RURAL,Tangará,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Tangará,U S FAMILIA IV VAZ MILHO VER ARNALDO PEREIRA,VARZEA DO MILHO - 01,ZONA RURAL,24,Rio Grande do Norte
823,-5.84,-35.695,240933,2474883,CENTRO DE SAUDE DE SANTA MARIA,DISTRITO DE SANTA MARIA,CENTRO,Santa Maria,8436350189,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RN,Santa Maria,CENTRO DE SAUDE DE SANTA MARIA,DISTRITO DE SANTA MARIA - S/N,CENTRO,24,Rio Grande do Norte
824,-7.231,-35.881,250400,2362236,CENTRO DE SAUDE DA PALMEIRA,RUA ANA AZEVEDO,PALMEIRA,Campina Grande,8333106342,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,PB,Campina Grande,CENTRO DE SAUDE DA PALMEIRA,RUA ANA AZEVEDO - 508,PALMEIRA,25,Paraíba
825,-7.231,-35.881,250400,5833655,PRESIDIO SERROTAO UNIDADE MEDICA,ALCA SUDOESTE,SERROTAO,Campina Grande,8333334267,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PB,Campina Grande,PRESIDIO SERROTAO UNIDADE MEDICA,ALCA SUDOESTE - S/N,SERROTAO,25,Paraíba
826,-7.115,-34.863,250750,2809001,UNIDADE DO PSF RANGEL VII,RUA 2 DE FEVEREIRO,RANGEL,João Pessoa,(83)32142888,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PB,João Pessoa,UNIDADE DO PSF RANGEL VII,RUA 2 DE FEVEREIRO - 1515,RANGEL,25,Paraíba
827,-7.231,-35.881,250400,2362244,CENTRO DE SAUDE DA LIBERDADE,RUA MANOEL GOMES,LIBERDADE,Campina Grande,8333106354,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,PB,Campina Grande,CENTRO DE SAUDE DA LIBERDADE,RUA MANOEL LEONARDO GOMES - S/N,LIBERDADE,25,Paraíba
828,-7.231,-35.881,250400,5617332,USF RAMADINHA III,RUA LUIZ MOTA,RAMADINHA,Campina Grande,8333107040,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PB,Campina Grande,UBS MALVINAS III EQUIPE II,RUA QUERUBINA PEREIRA DOS SANTOS - 185,MALVINAS,25,Paraíba
829,-7.114,-34.978,251370,2757990,UNIDADE DE PSF JARDIM EUROPA I,RUA GOVERNADOR IVAN BICHARA,JARDIM EUROPA,Santa Rita,(83) 30499500,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PB,Santa Rita,UNIDADE DE PSF JARDIM EUROPA I,RUA GOVERNADOR IVAN BICHARA - 410,JARDIM EUROPA,25,Paraíba
830,-7.402,-35.116,251120,2682621,UNID SAUDE DA FAMILIA CORVOADA,SITIO CORVOADA,ZONA RURAL,Pedras de Fogo,(81)36351064,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,PB,Pedras de Fogo,UNID SAUDE DA FAMILIA CORVOADA,SITIO CORVOADA - S/N,ZONA RURAL,25,Paraíba
831,-7.231,-35.881,250400,2362198,CENTRO DE SAUDE DA BELA VISTA,R PEDRO II,BELA VISTA,Campina Grande,8333106348,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,PB,Campina Grande,CENTRO DE SAUDE DA BELA VISTA,RUA DOM PEDRO II - S/N,BELA VISTA,25,Paraíba
832,-7.115,-34.863,250750,2357135,UNIDADE DO PSF PADRE HILDON BANDEIRA,RUA SEVERINO PROCOPIO,TORRE,João Pessoa,8332147141,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PB,João Pessoa,UNIDADE DO PSF PADRE HILDON BANDEIRA,RUA SEVERINO PROCOPIO - S/N,TORRE,25,Paraíba
833,-7.231,-35.881,250400,2362228,CENTRO DE SAUDE DO CATOLE,RUA EUTENCIA VITAL,CATOLE,Campina Grande,8333107040,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,PB,Campina Grande,CENTRO DE SAUDE DO CATOLE,RUA EUTENCIA VITAL RIBEIRO - S/N,CATOLE,25,Paraíba
834,-6.761,-38.231,251620,2313537,USF ESTACAO EQUIPE VI,RUA SANTA ANA,ESTACAO,Sousa,Não se aplica,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PB,Sousa,ESF VI ESTACAO,RUA SANTA ANA - 03,ESTACAO,25,Paraíba
835,-7.231,-35.881,250400,2362252,CENTRO DE SAUDE DR FRANCISCO PINTO,RUA VENACIO NEIVA,CENTRO,Campina Grande,8333106384,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,PB,Campina Grande,CENTRO DE SAUDE FRANCISCO PINTO,RUA VENACIO NEIVA - S/N,CENTRO,25,Paraíba
836,-7.231,-35.881,250400,2595451,USF RAMADINHA I,RUA MANOEL ADELINO DE MELO,RAMADINHA I,Campina Grande,8333107044,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,PB,Campina Grande,UBS RAMADINHA I,RUA ARQUELAU DA COSTA GUIMARAES - S/N,RAMADINHA,25,Paraíba
837,-7.115,-34.863,250750,2756161,UNIDADE DO PSF SANTA CLARA,RUA MARIA LINHARES PORDEUS,CASTELO BRANCO,João Pessoa,8332147126,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,PB,João Pessoa,USF INTEGRADA SANTA CLARA,RUA NEVINHA RAPOSO - 53,CASTELO BRANCO,25,Paraíba
838,1.005,-60.159,140060,2320789,CENTRO DE SAUDE REGINA RIBEIRO PAIVA,AVENIDA JOAO RODRIGUES DA SILVA,CENTRO,São Luiz,95-35371179,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,RR,São Luiz,CENTRO DE SAUDE REGINA RIBEIRO PAIVA,AVENIDA JOAO RODRIGUES DA SILVA - S/N,CENTRO,14,Roraima
839,1.005,-60.159,140060,2320789,CENTRO DE SAUDE REGINA RIBEIRO PAIVA,AVENIDA JOAO RODRIGUES DA SILVA,CENTRO,São Luiz,95-35371179,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,RR,São Luiz,CENTRO DE SAUDE REGINA RIBEIRO PAIVA,AVENIDA JOAO RODRIGUES DA SILVA - S/N,CENTRO,14,Roraima
840,2.61,-60.597,140017,2320207,CENTRO DE SAUDE SEBASTIAO RODRIGUES SILVA,RENATO COSTA DE ALMEIDA,CENTRO,Cantá,9535531048,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,RR,Cantá,CENTRO DE SAUDE SEBASTIAO RODRIGUES SILVA,RENATO COSTA DE ALMEIDA - 100,CENTRO,14,Roraima
841,0.946,-60.418,140047,2320819,POSTO DE SAUDE JUNDIA,VILA JUNDIA,CENTRO,Rorainópolis,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RR,Rorainópolis,UNIDADE BASICA DE SAUDE ANTONIO LUCAS DE SOUZA,VILA JUNDIA - S/N,CENTRO,14,Roraima
842,3.36,-59.833,140015,2320088,PS NOVA ESPERANCA,RUA PRINCIPAL,VILA NOVA ESPERANCA,Bonfim,(95)36231O36,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,RR,Bonfim,UBS NOVA ESPERANCA,RUA PRINCIPAL - S/N,VILA NOVA ESPERANCA,14,Roraima
843,4.596,-60.168,140070,5877946,UNIDADE SAUDE DA FAMILIA UIRAMUTA,RUA PRINCIPAL,CENTRO,Uiramutã,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,RR,Uiramutã,UNIDADE SAUDE DA FAMILIA UIRAMUTA JOSE JULIO,RUA MUTUM - S/N,CENTRO,14,Roraima
844,2.82,-60.673,140010,2566400,CASA SAUDE DA FAMILIA MECEJANA,RUA PAVAO,MECEANA,Boa Vista,9536233962,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RR,Boa Vista,UNIDADE BASICA DE SAUDE MECEJANA,RUA PAVAO - 932,MECEANA,14,Roraima
845,2.61,-60.597,140017,2320290,POSTO DE SAUDE SERRA GRANDE II,RUA PRINCIPAL,CENTRO,Cantá,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RR,Cantá,POSTO DE SAUDE SERRA GRANDE II,RUA PRINCIPAL - S/N,CENTRO,14,Roraima
846,4.431,-61.146,140045,6890784,POSTO DE SAUDE DO SUAPI,RUA PRINCIPAL,SUAPI,Pacaraima,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RR,Pacaraima,POSTO DE SAUDE DO SUAPI,RUA ANEL VIARIO - S/N,SUAPI,14,Roraima
847,2.61,-60.597,140017,2590107,POSTO DE SAUDE CONFIANCA III VILA CENTRAL,BR,CENTRO,Cantá,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RR,Cantá,POSTO DE SAUDE CONFIANCA III VILA CENTRAL,BR - S/N,CENTRO,14,Roraima
848,-10.411,-65.331,110033,2806819,CENTRO DE SAUDE GIRAO LINHA 28 NOVA MAMORE,LINHA 28 PROJETO SIDNEY GIRAO,ZONA RURAL PALMEIR,Nova Mamoré,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RO,Nova Mamoré,CENTRO DE SAUDE DIOLIRIO JOSE DE OLIVEIRA,LINHA 28 PROJETO SIDNEY GIRAO - S/N,ZONA RURAL PALMEIR,11,Rondônia
849,-10.439,-62.466,110011,2806606,CENTRO DE SAUDE CARLOS CHAGAS JARU,RUA PADRE ADOLPHO ROHL,SETOR 5,Jaru,(69)35213485,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,RO,Jaru,UNIDADE DE SAUDE DA FAMILIA CARLOS CHAGAS JARU,RUA PADRE ADOLPHO ROHL - 3068,SETOR 5,11,Rondônia
